407,"Disc Title","Videodrome",715515015424,"DVD",1983,tt0086541,89,"David Cronenberg","James Woods,Sonja Smits,Debbie Harry,Peter Dvorsky,Leslie Carlson,Jack Creley,Lynne Gorman,Julie Khaner,Reiner Schwarz,David Bolt,David Cronenberg,David Cronenberg,Claude Héroux,Mark Irwin,Ronald Sanders,Howard Shore,Carol Spier",
408,"Disc Title","Dyrene i Hakkebakkeskoven",7333018009059,"Blu-ray",2016,tt4730838,76,"Rasmus A. Sivertsen","Stig Henrik Hoff,Nils Jørgen Kaalstad,Frank Kjosås,Steinar Sagen,Jakob Schøyen Andersen,Marit Synnøve Berg ,Marit Andreassen,Wenche Myhre,Ivar Nørve,Espen Bråten Kristoffersen,Rasmus A. Sivertsen,Thorbjørn Egner,Karsten Fullu",
410,"Disc Title","Alien: Romulus",7333018032026,"4K Ultra HD",2024,tt18412256,119,"Fede Alvarez","Cailee Spaeny,David Jonsson,Archie Renaux,Isabela Merced,Spike Fearn,Aileen Wu,Rosie Ede,Soma Simon,Bence Okeke,Viktor Orizu,Fede Alvarez,Dan O'Bannon,Ronald Shusett,Fede Alvarez,Rodo Sayagues",
411,"Disc Title","The Breakfast Club",5053083163099,"Blu-ray",1985,tt0088847,97,"John Hughes","Emilio Estevez,Paul Gleason,Anthony Michael Hall,John Kapelos,Judd Nelson,Molly Ringwald,Ally Sheedy,Perry Crawford,Mary Christian,Ron Dean,John Hughes,John Hughes,John Hughes,Ned Tanen,Thomas Del Ruth,Dede Allen,Keith Forsey",
412,"Disc Title","Doomsday",5706140595516,"Blu-ray",2008,tt0483607,108,"Neil Marshall","Caryn Peterson,Adeola Ariyo,Emma Cleasby,Christine Tomlinson,Vernon Willemse,Paul Hyett,Daniel Read,Karl Thaning,Stephen Hughes,Jason Cope,Neil Marshall,Neil Marshall,Sam McCurdy,Andrew MacRitchie,Neil Marshall,Tyler Bates",
413,"Disc Title","Beasts of the Southern Wild",5055201822833,"Blu-ray",2012,tt2125435,93,"Benh Zeitlin","Quvenzhané Wallis,Dwight Henry,Levy Easterly,Lowell Landes,Pamela Harper,Gina Montana,Amber Henry,Jonshel Alexander,Nicholas Clark,Joseph Brown,Benh Zeitlin,Lucy Alibar,Benh Zeitlin",
414,"Disc Title","Pretty Woman",7393834146703,"DVD",1990,tt0100405,115,"Garry Marshall","Richard Gere,Julia Roberts,Ralph Bellamy,Jason Alexander,Laura San Giacomo,Alex Hyde-White,Amy Yasbeck,Elinor Donahue,Hector Elizondo,Judith Baldwin,Garry Marshall,J.F. Lawton,Arnon Milchan,Steven Reuther,Charles Minsky,Raja Gosnell,Priscilla Nedd-Friendly,James Newton Howard",
415,"Disc Title","Cloverfield",7332431029804,"DVD",2007,tt1060277,81,"Matt Reeves","Lizzy Caplan,Jessica Lucas,T.J. Miller,Michael Stahl-David,Mike Vogel,Odette Yustman,Anjul Nigam,Margot Farley,Theo Rossi,Brian Klugman,Matt Reeves,Drew Goddard,J. J. Abrams,Bryan Burk,Guy Riedel,Sherryl Clark,Michael Bonvillain,Kevin Stitt",
416,"Disc Title","Nådeløs Hævn",5705535039383,"DVD",2009,tt1197624,104,"F. Gary Gray","Jamie Foxx,Gerard Butler,Colm Meaney,Bruce McGill,Leslie Bibb,Michael Irby,Gregory Itzin,Regina Hall,Emerald-Angel Young,Christian Stolte,F. Gary Gray,Kurt Wimmer,Jonathan Sela,Tariq Anwar,Brian Tyler",
417,"Disc Title","Kellys helte",7321979651561,"DVD",1970,tt0065938,138,"Brian G. Hutton","Clint Eastwood,Telly Savalas,Don Rickles,Carroll O'Connor,Donald Sutherland,Gavin MacLeod,Hal Buckley,Stuart Margolin,Jeff Morris,Richard Davalos,Brian G. Hutton,Troy Kennedy-Martin",
418,"Disc Title","Paw Patrol: The Mighty MoviePAW Patrol: The Mighty Movie",7333018028852,"Blu-ray",2023,tt15837338,0,"Cal Brunker","Mckenna Grace,Kristen Bell,James Marsden,Jake T. Austin,Kim Kardashian,James May,Lil Rel Howery,Christian Convery,Serena Williams,Ashleigh Ball,Cal Brunker,Bob Barlen,Cal Brunker",
419,"Disc Title","The Zone of Interest",7333018029156,"Blu-ray",2023,tt7160372,95,"Jonathan Glazer","Christian Friedel,Sandra Hüller,Johann Karthaus,Luis Noah Witte,Nele Ahrensmeier,Lilli Falk,Anastazja Drobniak,Cecylia Pekala,Kalman Wilson,Medusa Knopf,Jonathan Glazer,Martin Amis,Jonathan Glazer",
420,"Disc Title","Poor Things",7333018030145,"Blu-ray",2023,tt14230458,142,"Yorgos Lanthimos","Emma Stone,Willem Dafoe,Vicki Pepperdine,Ramy Youssef,Jack Barton,Charlie Hiscock,Attila Dobai,Emma Hindle,Anders Olof Grundberg,Attila Kecskeméthy,Yorgos Lanthimos,Tony McNamara,Alasdair Gray,Ed Guiney,Yorgos Lanthimos,Andrew Lowe,Emma Stone,Ildiko Kemeny,Kasia Malipan,David Minkowski,Robbie Ryan,Yorgos Mavropsaridis,Jerskin Fendrix,Renátó Cseh,Judit Csák,Bence Kalmár,Zsófia Kóthay,Krisztina Szilágyi,Géza Kerti,Jonathan Houlding,James Lewis,Adam A. Makin",
421,"Disc Title","Mænd & Høns",5709165727429,"Blu-ray",2015,tt3877674,104,"Anders Thomas Jensen","David Dencik,Mads Mikkelsen,Nikolaj Lie Kaas,Søren Malling,Nicolas Bro,Stine Engberg Andersen,Rikke Louise Andersson,Ulla Asbjørn-Damsted,Thor Bisbjerg,Valdemar Bemmann Bredning,Anders Thomas Jensen,Anders Thomas Jensen,Tivi Magnusson,Kim Magnusson,Dario Suter,Christoph Daniel,Marc Schmidheiny,Joel Brandeis,Henning Molfenter,Carl Woebcken,Christoph Fisser,Kristina Kornum,Philipp Klausing,Peter Nadermann,Jessica Ask,Peter Bækkel,Julie Konradsen,Meinolf Zurhorst,Sebastian Blenkov,Anders Villadsen,Frans Bak,Jeppe Kaas",
422,"Disc Title","Adams æbler",5709165527425,"Blu-ray",2005,tt0418455,90,"Anders Thomas Jensen","Ulrich Thomsen,Mads Mikkelsen,Nicolas Bro,Paprika Steen,Ali Kazim,Ole Thestrup,Nikolaj Lie Kaas,Emil Kevin Olsen,Gyrd Lofqvist,Lars Ranthe,Anders Thomas Jensen,Anders Thomas Jensen,Tivi Magnusson,Mie Andreasen,Sebastian Blenkov,Jeppe Kaas",
423,"Disc Title","De grønne slagtere",5709165567421,"Blu-ray",2003,tt0342492,95,"Anders Thomas Jensen","Nikolaj Lie Kaas,Mads Mikkelsen,Line Kruse,Ole Thestrup,Bodil Jørgensen,Aksel Erhardtsen,Lily Weiding,Nicolas Bro,Camilla Bendix,Elsebeth Steentoft,Anders Thomas Jensen,Anders Thomas Jensen,Kim Magnusson,Tivi Magnusson,Sebastian Blenkov,Anders Villadsen,Jeppe Kaas",
424,"Disc Title","Blinkende lygter",5709165487422,"Blu-ray",2000,tt0236027,109,"Anders Thomas Jensen","Peter Andersson,Morten Gundel,Goran Spasojevic,Peter Reichhardt,Tomas Villum Jensen,Ulrich Thomsen,Lars Nepper-Christensen,Henning Jensen,Andreas Andersen,David Munksgaard,Anders Thomas Jensen,Anders Thomas Jensen,Michael Bille Frandsen,Tivi Magnusson,Marianne Moritzen,Kim Magnusson,Eric Kress ,Anders Villadsen,Jeppe Kaas,Bent Fabricius Bjerre",
425,"Disc Title","The Dark Knight Rises",5051895228876,"Blu-ray",2012,tt1345836,165,"Christopher Nolan","Christian Bale,Gary Oldman,Tom Hardy,Joseph Gordon-Levitt,Anne Hathaway,Marion Cotillard,Morgan Freeman,Michael Caine,Matthew Modine,Alon Aboutboul,Christopher Nolan,Jonathan Nolan,Christopher Nolan",
426,"Disc Title","The Dark Knight",5051895000694,"Blu-ray",2008,tt0468569,153,"Christopher Nolan","Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine,Maggie Gyllenhaal,Gary Oldman,Morgan Freeman,Monique Gabriela Curnen,Ron Dean,Cillian Murphy,Christopher Nolan,Jonathan Nolan,Christopher Nolan,Christopher Nolan,David S. Goyer,Bob Kane",
427,"Disc Title","The Hangover: Part II",5051895087657,"Blu-ray",2011,tt1411697,102,"Todd Phillips","Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Ken Jeong,Paul Giamatti,Mike Tyson,Jeffrey Tambor,Mason Lee,Jamie Chung,Todd Phillips,Craig Mazin,Scot Armstrong",
428,"Disc Title","The Hangover",5051895026212,"Blu-ray",2009,tt1119646,109,"Todd Phillips","Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Heather Graham,Sasha Barrese,Jeffrey Tambor,Ken Jeong,Rachael Harris,Mike Tyson,Todd Phillips",
429,"Disc Title","Texas Killing Fields",5706140584039,"Blu-ray",2011,tt1389127,104,"Ami Canaan Mann","Sam Worthington,Jeffrey Dean Morgan,Jessica Chastain,Chloë Grace Moretz,Jason Clarke,Annabeth Gish,Sheryl Lee,Stephen Graham,Corie Berkemeyer,Trenton Perez,Ami Canaan Mann,Don Ferrarone",
430,"Disc Title","Blå Mænd",5706103897527,"Blu-ray",2008,tt1110209,80,"Rasmus Heide","Thure Lindhardt,Sidse Babett Knudsen,Mick Øgendahl,Troels Lyby,Helle Fagralid,Per Rosenberg,Maibritt Saerens,Claes Bang,Søren Malling,Beate Bille,Rasmus Heide,Mick Øgendahl,Rasmus Heide",
431,"Disc Title","Iron Man 2",7332431995833,"Blu-ray",2010,tt1228705,124,"Jon Favreau ","Robert Downey Jr.,Don Cheadle,Scarlett Johansson,Gwyneth Paltrow,Sam Rockwell,Mickey Rourke,Samuel L. Jackson,Clark Gregg,John Slattery,Garry Shandling,Jon Favreau ,Justin Theroux,Stan Lee",
432,"Disc Title","The A-Team",5704028420080,"Blu-ray",2010,tt0429493,119,"Joe Carnahan","Liam Neeson,Bradley Cooper,Jessica Biel,Quinton 'Rampage' Jackson,Sharlto Copley,Patrick Wilson,Gerald McRaney,Henry Czerny,Yul Vazquez,Brian Bloom,Joe Carnahan,Frank Lupo,Stephen J. Cannell,Joe Carnahan,Brian Bloom,Skip Woods,Stephen J. Cannell,Spike Seldin,Tony Scott,Jules Daly,Alex Young,Iain Smith,Ridley Scott,Marc Silvestri,Ross Fanger,Mauro Fiore,Roger Barton,Jim May,Alan Silvestri",
433,"Disc Title","Apollo 13",5050582606867,"Blu-ray",1995,tt0112384,140,"Ron Howard","Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Kathleen Quinlan,Mary Kate Schellhardt,Emily Ann Lloyd,Miko Hughes,Max Elliott Slade,Jean Speegle Howard,Ron Howard",
434,"Disc Title","The Place Beyond the Pines",5706141780508,"DVD",2012,tt1817273,135,"Derek Cianfrance","Ryan Gosling,Craig Van Hook,Eva Mendes,Olga Merediz,Mahershala Ali,John Facci,Ben Mendelsohn,Tula,Penny,Cynthia Pelletier-Sullivan,Derek Cianfrance,Derek Cianfrance,Darius Marder,Jamie Patricof,Lynette Howell,Alex Orlovsky,Matt Berenson,Bruce Toll,Carrie Fix,Katie McNeill,Crystal Powell,Jim Helton,Ron Patane,Mike Patton",
435,"Disc Title","Rejsen Til Saturn",5708758678162,"Blu-ray",2008,tt1095423,89,"Thorbjørn Christoffersen","Casper Christensen,Frank Hvam,Ali Kazim,Simon Jul Jørgensen,Iben Hjejle,Klaus Bondam,Peter Belli,Anders Lund Madsen,Lars Hjortshøj,Lasse Rimmer,Thorbjørn Christoffersen,Craig Frank,Nikolaj Arcel,Claus Deleuran,Mikkel Egelund,Rasmus Heisterberg",
436,"Disc Title","Die Hard 4.0",5704028355610,"Blu-ray",2007,tt0337978,125,"Len Wiseman","Bruce Willis,Timothy Olyphant,Justin Long,Maggie Q,Cliff Curtis,Jonathan Sadowski,Andrew Friedman,Kevin Smith,Yorgo Constantine,Cyril Raffaelli,Len Wiseman",
437,"Disc Title","Drop Zone",7393805273469,"DVD",1994,tt0109676,82,"John Badham","Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner,Rex Linn,Grace Zabriskie,John Badham",
438,"Disc Title","Cop Land",5703976154931,"DVD",1997,tt0118887,101,"James Mangold","Sylvester Stallone,Harvey Keitel ,Ray Liotta,Robert de Niro,Peter Berg,Janeane Garofalo,Robert Patrick,Michael Rapaport,Annabella Sciorra,Noah Emmerich,James Mangold,James Mangold",
440,"Disc Title","Event Horizon",7332431994409,"Blu-ray",1997,tt0119081,96,"Paul W.S. Anderson","Laurence Fishburne,Sam Neill,Kathleen Quinlan,Joely Richardson,Richard T. Jones,Jack Noseworthy,Jason Isaacs,Sean Pertwee,Peter Marinker,Holley Chant,Paul W.S. Anderson,Philip Eisner",
441,"Disc Title","The Fly",024543427896,"Blu-ray",1986,tt0091064,95,"David Cronenberg","Jeff Goldblum,Geena Davis,John Getz,Joy Boushel,Leslie Carlson,George Chuvalo,Michael Copeman,David Cronenberg,Carol Lazare,Shawn Hewitt,David Cronenberg,George Langelaan,Charles Edward Pogue,David Cronenberg,Stuart Cornfeld,Mel Brooks,Mark Irwin,Ronald Sanders,Howard Shore,Rolf Harvey",
442,"Disc Title","Nattevagten 2: Dæmoner Går I Arv",5708758726559,"Blu-ray",2023,tt6318608,114,"Ole Bornedal","Fanny Leander Bornedal,Nikolaj Coster-Waldau,Alex Høgh Andersen,Sara Viktoria Bjerregaard,Kim Bodnia,Vibeke Hastrup,Pelle Emil Hebsgaard,Casper Kjær Jensen,Alexander Behrang Keshtkar,Bodil Lassen,Ole Bornedal,Ole Bornedal",
444,"Disc Title","Brüno",5708758671828,"DVD",2009,tt0889583,78,"Larry Charles","Sacha Baron Cohen,Gustaf Hammarsten,Clifford Bañagale,Chibundu Orukwowu,Chigozie Orukwowu,Josh Meyers,Toby Hoguin,Robert Huerta,Gilbert Rosales,Thomas Rosales Jr.,Larry Charles,Sacha Baron Cohen,Anthony Hines,Dan Mazer,Jeff Schaffer,Peter Baynham,Anthony Hardwick,Wolfgang Held,James Thomas,Scott M. Davids,Erran Baron Cohen",
445,"Disc Title","Nightcrawler",5705535052412,"DVD",2014,tt2872718,113,"Dan Gilroy","Jake Gyllenhaal,Michael Papajohn,Marco Rodríguez,Bill Paxton,James Huang,Kent Shocknek,Pat Harvey,Sharon Tay,Rick Garcia,Leah Fredkin,Dan Gilroy,Dan Gilroy,Jennifer Fox,Tony Gilroy,Michel Litvak,Jake Gyllenhaal,David Lancaster,Gary Michael Walters,Betsy Danbury,Stephanie Wilcox,Garrick Dion,Juliana Guedes,Robert Elswit,John Gilroy,James Newton Howard",
446,"Disc Title","De Fortabte Sjæles Ø",5708758666510,"DVD",2007,tt0466449,100,"Nikolaj Arcel","Sara Langebæk Gaarmann,Lucas Munk Billing,Lasse Borg,Nicolaj Kopernikus,Lars Mikkelsen,Anette Støvelbæk,Anders W. Berthelsen,Beate Bille,Frank Thiel,André Babikian,Nikolaj Arcel,Nicolaj Arcel,Rasmus Heisterberg",
447,"Disc Title","Ricky Gervais Live 3: Fame",5050582495386,"DVD",2007,tt0993779,78,"Dominic Brigstocke","Ricky Gervais,Dominic Brigstocke,Ricky Gervais",
449,"Disc Title","The X-Files: Fight the Future",5707020000793,"DVD",1998,tt0120902,118,"Rob Bowman","David Duchovny,Gillian Anderson,John Neville,William B. Davis,Martin Landau,Mitch Pileggi,Jeffrey DeMunn,Blythe Danner,Terry O'Quinn,Armin Mueller-Stahl,Rob Bowman,Chris Carter,Frank Spotnitz,Chris Carter,Daniel Sackheim,Lata Ryan,Frank Spotnitz,Ward Russell,Stephen Mark,Mark Snow",
450,"Disc Title","I, Robot",5039036018807,"DVD",2004,tt0343818,109,"Alex Proyas","Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood,Adrian Ricard,Chi McBride,Jerry Wasserman,Fiona Hogan,Peter Shinkoda,Alex Proyas,Jeff Vintar,Akiva Goldsman,Isaac Asimov",
451,"Disc Title","Burn After Reading",5706710216735,"DVD",2008,tt0887883,82,"Ethan Coen","George Clooney,Frances McDormand,Brad Pitt,John Malkovich,Tilda Swinton,Richard Jenkins,Elizabeth Marvel,David Rasche,J.K. Simmons,Olek Krupa,Ethan Coen,Joel Coen,Joel Coen,Ethan Coen,Joel Coen,Ethan Coen,Tim Bevan,Eric Fellner,Robert Graf,Emmanuel Lubezki,Roderick Jaynes,Carter Burwell",
453,"Disc Title","Otto er et næsehorn",5708758689274,"DVD",1983,tt0086064,83,"Rumle Hammerich","Kristjan Markersen,Erik Petersén,Axel Strøbye,Birgit Sadolin,Kirsten Rolffes,Egon Stoldt,Ole Meyer,Judy Gringer,Jørgen Kiil,Leif Sylvester,Rumle Hammerich,Rumle Hammerich,Ole Lund Kirkegaard",
454,"Disc Title","Paul",5050582852578,"DVD",2011,tt1092026,99,"Greg Mottola","Simon Pegg,Nick Frost,Jeremy Owen,Jeffrey Tambor,David House,Jennifer Granger,Nelson Ascencio,Bobby Lee,Jane Lynch,David Koechner,Greg Mottola,Simon Pegg,Nick Frost,Lawrence Sher,Chris Dickens,David Arnold",
455,"Disc Title","Anchorman: The Legend Of Ron Burgundy",5051188122737,"DVD",2004,tt0357413,90,"Adam McKay","Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell,David Koechner,Fred Willard,Chris Parnell,Kathryn Hahn,Fred Armisen,Seth Rogen,Adam McKay,Will Ferrell,Adam McKay",
456,"Disc Title","Dodgeball",5707020250143,"DVD",2004,tt0364725,89,"Rawson Marshall Thurber","John Kesler,Doug Grimes,Scarlett Chorvat,Matt Levin,Rawson Marshall Thurber,Sik End,Stephen B. Turner,Tim Soergel,Andy Chanley,Priscilla Leona Horne,Rawson Marshall Thurber,Rawson Marshall Thurber,Jerzy Zielinski,Alan Baumgarten,Peter Teschner,Theodore Shapiro",
457,"Disc Title","Casino",5050582341850,"DVD",1995,tt0112641,171,"Martin Scorsese","Robert de Niro,Sharon Stone,Joe Pesci,James Woods,Don Rickles,Alan King,Kevin Pollak,L.Q. Jones,Dick Smothers,Frank Vincent,Martin Scorsese,Nicholas Pileggi,Nicholas Pileggi,Martin Scorsese",
458,"Disc Title","Klovn The Movie",5708758686341,"DVD",2010,tt1680136,90,"Mikkel Nørgaard","Iben Hjejle,Barbara Zatler,Casper Christensen,Frank Hvam,Jørgen Leth,Mia Lyhne,Medina,Birgitte Geertsen,Lars Hjortshøj,Bent Fabricius-Bjerre,Mikkel Nørgaard,Casper Christensen,Frank Hvam",
459,"Disc Title","Klovn Forever",5708758709736,"Blu-ray",2015,tt4585660,100,"Mikkel Nørgaard","Casper Christensen,Frank Hvam,Gemma Karlsen,Mia Lyhne,Simone Colling,Lars Hjortshøj,Carlos Antonio,Shondrella Avery,Tina Bilsbo,Michael Carøe,Mikkel Nørgaard,Casper Christensen,Casper Christensen,Frank Hvam,Frank Hvam,Mikkel Nørgaard",
460,"Disc Title","Highlander",5709624005419,"DVD",1986,tt0091203,111,"Russell Mulcahy","Christopher Lambert,Sean Connery,Roxanne Hart,Clancy Brown,Beatie Edney,Alan North,Jon Polito,Sheila Gish,Hugh Quarshie,Christopher Malcolm,Russell Mulcahy,Gregory Widen,Peter Bellwood,Larry Ferguson,Peter S. Davis,William N. Panzer,Gerry Fisher,Peter Honess,Michael Kamen",
461,"Disc Title","Dirch Passer box nr. 4",5706107124919,"DVD",2009,tt0000000,285,"Lau Lauritzen","Lau Lauritzen,Ebbe Langberg,Hans Kurt,Ghita Nørby,Jeanne Darville,Judy Gringer,Dirch Passer,Karl Stegger,Ole Ishøj,Ole Monty,Lau Lauritzen",
462,"Disc Title","Spioner på Missioner",7340112752804,"Blu-ray",2019,tt5814534,102,"Nick Bruno","Rachel Brosnahan,Jarrett Bruno,Claire Crosby,Toru Uchikado,Hisato Masuyama,Will Smith,Reba McEntire,Mark Ronson,Masi Oka,Toshiya Agata,Nick Bruno,Troy Quane,Lucas Martell,Cindy Davis,Brad Copeland,Lloyd Taylor",
463,"Disc Title","Kill Bill: Vol. 2",7332421017675,"DVD",2004,tt0378194,136,"Quentin Tarantino","Vivica A. Fox,Ambrosia Kelley,Michael Parks,James Parks,Jonathan Loughran,Michael Bowen,Kenji Ohba,Yoshiyuki Morishita,Jun Kunimura,Goro Daimon,Quentin Tarantino,Quentin Tarantino,Uma Thurman,Harvey Weinstein,Bob Weinstein ,Lawrence Bender,Ennio Morricone,Robert Rodriguez",
464,"Disc Title","Kill Bill: Volume 1",7332421016074,"DVD",2003,tt0266697,111,"Quentin Tarantino","Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine,Michael Madsen,Julie Dreyfus,Chiaki Kuriyama,Shin'ichi Chiba,Chia-Hui Liu,Quentin Tarantino,Quentin Tarantino,Uma Thurman,Lawrence Bender,Bob Weinstein ,Harvey Weinstein,RZA",
465,"Disc Title","Det femte element",5704028218137,"Blu-ray",1997,tt0119116,126,"Luc Besson","Bruce Willis,Gary Oldman,Ian Holm,Milla Jovovich,Chris Tucker,Luke Perry,Brion James,Tommy 'Tiny' Lister,Lee Evans,Charlie Creed-Miles,Luc Besson,Luc Besson,Robert Mark Kamen,Luc Besson",
466,"Disc Title","2012",5051159265272,"Blu-ray",2009,tt1190080,158,"Roland Emmerich","John Cusack,Amanda Peet,Chiwetel Ejiofor,Thandiwe Newton,Oliver Platt,Thomas McCarthy,Woody Harrelson,Danny Glover,Liam James,Morgan Lily,Roland Emmerich,Roland Emmerich,Harald Kloser,Harald Kloser,Mark Gordon,Larry Franco,Volker Engel,Mark Weigert,Roland Emmerich,Ute Emmerich,Michael Wimer,Dean Semler,David Brenner,Harald Kloser,Thomas Wander",
467,"Disc Title","Tropic Thunder",7332504002475,"DVD",2008,tt0942385,102,"Ben Stiller","Ben Stiller,Jack Black,Robert Downey Jr.,Nick Nolte,Steve Coogan,Jay Baruchel,Danny R. McBride,Brandon T. Jackson,Bill Hader,Brandon Soo Hoo,Ben Stiller,Justin Theroux,Ben Stiller,Etan Cohen,Stuart Cornfeld,Ben Stiller,Eric McLeod,Justin Theroux,John Toll,Greg Hayden,Theodore Shapiro",
468,"Disc Title","Mississippi Burning",5050070007176,"DVD",1988,tt0095647,121,"Alan Parker","Gene Hackman,Willem Dafoe,Frances McDormand,Brad Dourif  ,R. Lee Ermey,Gailard Sartain,Stephen Tobolowsky,Michael Rooker,Pruitt Taylor Vince,Badja Djola,Alan Parker,Chris Gerolmo",
469,"Disc Title","Meet the Parents / Meet the Fockers",7332504002536,"DVD",2000,tt0000000,223,"Jay Roach","Robert de Niro,Ben Stiller,Blythe Danner,Teri Polo,Dustin Hoffman,Barbra Streisand,Owen Wilson,Spencer Pickren,Bradley Pickren,Alanna Ubach,Jay Roach,Jim Herzfeld,John Hamburg,Greg Glienna,Mary Ruth Clarke,Nancy Tenenbaum,Jane Rosenthal,Robert de Niro,Jay Roach,Peter James,Jon Poll,Randy Newman",
470,"Disc Title","The Frozen Ground",5705535048422,"DVD",2013,tt2005374,100,"Scott Walker","Vanessa Hudgens,Nicolas Cage,Dean Norris,John Cusack,Radha Mitchell,Katherine LaNasa,Jodi Lyn O'Keefe,50 Cent,Gia Mantegna,Matt Gerald,Scott Walker,Scott Walker,Mark Ordesky,Jane Fleming,Randall Emmett,Curtis "50 Cent" Jackson,Jeff Rice,George Furla,Stepan Martirosyan,Kevin Frakes,Barry Brooker,Stan Wertlieb,Mark Stewart,Martin Richard Blencowe,Brandt Andersen,Brett Granstaff,Olga Valentina,Corey Large,Elisa Salinas,Ted Fox,Fredrik Malmberg,Brandon Grimes,Gus Furla,Patrick Murguia,Sarah Boyd,Lorne Balfe",
471,"Disc Title","The Day The Earth Stood Still",5707020363041,"DVD",2008,tt0970416,98,"Scott Derrickson","Keanu Reeves,Jennifer Connelly,Kathy Bates,Jaden Smith,John Cleese,Jon Hamm,Kyle Chandler,Robert Knepper,James Hong,John Rothman,Scott Derrickson,David Scarpa,Edmund H. North,Erwin Stoff,gregory goodman,David Tattersall,Wayne Wahrman,Tyler Bates",
472,"Disc Title","Crazy Heart",5707020418468,"DVD",2009,tt1263670,112,"Scott Cooper","Jeff Bridges,James Keane,Anna Felix,Paul Herman,Tom Bower,Ryan Bingham,Beth Grant,Rick Dial,Maggie Gyllenhaal,Debrianna Mansini,Scott Cooper",
473,"Disc Title","The Terminator",5707020159170,"DVD",1984,tt0088247,103,"James Cameron","Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen,Rick Rossovich,Bess Motta,Earl Boen,Dick Miller,Shawn Schepps,James Cameron,James Cameron,Gale Anne Hurd,William Wisher Jr.,Gale Anne Hurd,Adam Greenberg,Mark Goldblatt,Brad Fiedel,Stan Winston",
474,"Disc Title","Chinatown",7332431027572,"DVD",1974,tt0071315,125,"Roman Polanski","Jack Nicholson,Faye Dunaway,John Huston,Perry Lopez,John Hillerman,Darrell Zwerling,Diane Ladd,Roy Jenson,Roman Polanski,Richard Bakalyan,Roman Polanski,Robert Towne,Roman Polanski,Robert Evans,John A. Alonzo,Stanley Cortez,Sam O'Steen,Jerry Goldsmith,Richard Sylbert",
475,"Disc Title","Priest",5051159286390,"Blu-ray",2011,tt0822847,87,"Scott Stewart","Paul Bettany,Karl Urban,Cam Gigandet,Maggie Q,Lily Collins,Brad Dourif  ,Stephen Moyer,Christopher Plummer,Alan Dale,Mädchen Amick,Scott Stewart,Cory Goodman,Min-Woo Hyung",
476,"Disc Title","Ready Player One",7340112744540,"Blu-ray",2018,tt1677720,139,"Steven Spielberg","Tye Sheridan,Olivia Cooke,Ben Mendelsohn,Lena Waithe,T.J. Miller,Simon Pegg,Mark Rylance,Philip Zhao,Win Morisaki,Hannah John-Kamen,Steven Spielberg,Zak Penn,Ernest Cline,Ernest Cline",
477,"Disc Title","Sunshine",5704028323053,"Blu-ray",2007,tt0448134,107,"Danny Boyle","Cliff Curtis,Chipo Chung,Cillian Murphy,Michelle Yeoh,Hiroyuki Sanada,Rose Byrne,Benedict Wong,Chris Evans,Troy Garity,Mark Strong,Danny Boyle,Alex Garland",
478,"Disc Title","The Good, the Bad and the Ugly",5027035027487,"4K Ultra HD",1966,tt0060196,162,"Sergio Leone","Eli Wallach,Clint Eastwood,Lee Van Cleef,Aldo Giuffrè,Luigi Pistilli,Rada Rassimov,Enzo Petito,Claudio Scarchilli,John Bartha,Livio Lorenzon,Sergio Leone,Luciano Vincenzoni,Sergio Leone,Agenore Incrocci,Furio Scarpelli,Alberto Grimaldi,Tonino Delli Colli,Eugenio Alabiso,Nino Baragli,Ennio Morricone",
479,"Disc Title","Stranger than Fiction",043396154070,"DVD",2006,tt0420223,113,"Marc Forster","Will Ferrell,William Dick,Guy Massey,Martha Espinoza,T.J. Jagodowski,Peter Grosz,Ricky Adams,Christian Stolte,Denise Hughes,Peggy Roeder,Marc Forster,Zach Helm,Roberto Schaefer,Lindsay Doran,Matt Chesse,Brian Reitzell,Britt Daniel,Craig Jackson",
480,"Disc Title","Session 9",7391772368966,"DVD",2001,tt0261983,100,"Brad Anderson","David Caruso,Stephen Gevedon,Paul Guilfoyle,Josh Lucas,Peter Mullan,Brendan Sexton III,Charley Broderick,Lonnie Farmer,Larry Fessenden,Jurian Hughes,Brad Anderson,Brad Anderson,Stephen Gevedon",
482,"Disc Title","Hot Fuzz",5050582504545,"DVD",2007,tt0425112,116,"Edgar Wright","Paddy Considine,Kenneth Cranham,Nick Frost,Peter Wight,Julia Deakin,Tom Strode Walton,Troy Woollan,Rory Lowings,Bill Bailey,Paul Freeman,Edgar Wright,Edgar Wright,Simon Pegg",
